EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,Sum of HasChildcareFund,Sum of HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Sum of Confirmed,Sum of HoursPerWeek,Sum of LengthOfCourse,MaritalStatusCode,MoACode,Sum of NumberOfWeeks,Sum of PlannedLearningHours,OutcomeTitle,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,Sum of SIMD_Rank
1391793,99716,FO1A,2021,19,1,17,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2484
1391817,77188,FO1A,2021,19,1,17,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,328
1391850,179720,FO1A,2021,19,1,17,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2100
1391890,130550,FO1A,2021,19,1,17,0,0,N,Y,N,F,10,4,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,4,5,N,6,627
1391893,81536,FO1A,2021,19,1,17,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1839
1391927,170610,FO1A,2021,19,1,17,0,0,N,Y,N,F,10,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1900
1391930,142525,FO1A,2021,19,1,17,0,0,N,Y,N,M,10,8,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1011
1396862,142625,FO1A,2021,19,1,17,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1947
1396868,150889,FO1A,2021,19,1,17,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1526
1402879,81467,FO1A,2021,19,1,17,0,0,N,Y,N,M,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,2,1521
1402959,85061,FO1A,2021,19,1,17,0,1,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3558
1385847,126850,FO1A,2021,20,1,17,0,0,N,Y,N,M,33,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,3,5,N,1,314
1385852,151138,FO1A,2021,20,1,17,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3558
1391783,85274,FO1A,2021,20,1,17,0,0,N,Y,N,F,17,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,6100
1391909,85761,FO1A,2021,20,1,17,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2099
1391915,175308,FO1A,2021,20,1,17,0,0,N,Y,N,O,20,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,9,5,N,1,751
1391925,117521,FO1A,2021,20,1,17,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,1752
1391937,163193,FO1A,2021,20,1,17,0,0,N,Y,N,M,10,8,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,568
1393831,73815,FO1A,2021,20,1,17,0,0,N,Y,N,M,11,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,3877
1396752,127010,FO1A,2021,20,1,17,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,1066
1402926,122308,FO1A,2021,20,1,17,0,0,N,Y,N,M,10,4,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,10,5,N,6,2849
1402956,189671,FO1A,2021,20,1,17,0,1,N,Y,N,F,10,9,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,148
1402975,142247,FO1A,2021,20,1,17,0,0,N,Y,N,M,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,1312
1403021,114915,FO1A,2021,20,1,17,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,1833
1385850,165762,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3202
1385858,171543,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2055
1385874,171976,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2798
1385879,74054,FO1A,2021,20,1,18,0,0,N,Y,N,M,16,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,7,5,N,1,5987
1385881,175452,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,4709
1388845,101365,FO1A,2021,20,1,18,0,1,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,328
1388861,167219,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1030
1391615,120002,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,1798
1391785,145930,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,3254
1391819,153410,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,6642
1391823,142064,FO1A,2021,20,1,18,1,0,N,Y,N,F,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3760
1391824,152289,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,4089
1391829,174878,FO1A,2021,20,1,18,0,0,N,Y,N,I,10,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,3908
1391844,158757,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1666
1391863,126868,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,2902
1391902,106192,FO1A,2021,20,1,18,0,1,N,Y,N,F,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,4,359
1391903,169440,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,3308
1391922,171756,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,2989
1396751,117058,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1106
1396768,157146,FO1A,2021,20,1,18,0,0,N,Y,N,F,10,9,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,5,1839
1396795,116906,FO1A,2021,20,1,18,0,1,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,4,5,N,4,7
1402915,157363,FO1A,2021,20,1,18,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,6337
1385966,157656,FO1A,2021,21,1,18,0,1,N,Y,N,F,14,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,2735
1391806,128510,FO1A,2021,21,1,18,0,0,N,Y,N,M,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1032
1391839,97894,FO1A,2021,21,1,18,0,1,N,Y,N,F,31,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2722
1391873,107597,FO1A,2021,21,1,18,0,0,N,Y,N,F,31,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,627
1391916,133125,FO1A,2021,21,1,18,0,1,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,3798
1396780,116916,FO1A,2021,21,1,18,0,0,N,Y,N,M,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,519
1396854,129405,FO1A,2021,21,1,18,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,752
1403037,143639,FO1A,2021,21,1,18,0,0,N,Y,N,M,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1209
1385766,128669,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1670
1385854,133084,FO1A,2021,21,1,19,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,5186
1385872,135303,FO1A,2021,21,1,19,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1627
1385896,140221,FO1A,2021,21,1,19,0,0,N,Y,N,M,31,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,2815
1385899,170417,FO1A,2021,21,1,19,0,0,N,Y,N,M,22,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,332
1391809,120922,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,777
1391830,113377,FO1A,2021,21,1,19,0,0,N,Y,N,F,31,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1274
1391843,116145,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,829
1391845,97890,FO1A,2021,21,1,19,0,1,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1772
1391913,101833,FO1A,2021,21,1,19,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,492
1391948,113387,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,3,5,N,6,6077
1396756,73449,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,2257
1396784,155859,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,4695
1402918,145407,FO1A,2021,21,1,19,0,0,N,Y,N,M,14,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1880
1402922,116893,FO1A,2021,21,1,19,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1703
1403028,74047,FO1A,2021,21,1,19,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1167
1403048,152840,FO1A,2021,21,1,19,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1682
1403049,151091,FO1A,2021,21,1,19,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,5,1808
1385876,96187,FO1A,2021,22,1,19,0,1,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,171
1391880,119232,FO1A,2021,22,1,19,0,0,N,Y,N,F,10,9,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,5,698
1391906,163804,FO1A,2021,22,1,19,0,0,N,Y,N,F,20,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,9,5,N,6,2186
1396755,83533,FO1A,2021,22,1,19,0,1,N,Y,N,M,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,2,7
1396798,114862,FO1A,2021,22,1,19,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1344
1402871,133098,FO1A,2021,22,1,19,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,6419
1402898,155514,FO1A,2021,22,1,19,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3893
1402946,134119,FO1A,2021,22,1,19,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1521
1385767,82775,FO1A,2021,22,1,20,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1445
1385866,140017,FO1A,2021,22,1,20,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1913
1391775,131049,FO1A,2021,22,1,20,0,1,N,Y,N,I,31,99,1,1,0,1,2,12,40,10,"Completed, student assessed and successful",Y,10,5,N,4,2972
1391815,138165,FO1A,2021,22,1,20,0,0,N,Y,N,M,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,3,5,N,1,2177
1391818,72693,FO1A,2021,22,1,20,1,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,1299
1391896,97898,FO1A,2021,22,1,20,0,1,N,Y,N,I,10,9,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,646
1391947,116177,FO1A,2021,22,1,20,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,879
1391950,120505,FO1A,2021,22,1,20,0,0,N,Y,N,M,33,9,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,3254
1402955,133154,FO1A,2021,22,1,20,0,0,N,Y,N,I,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,2867
1385829,108995,FO1A,2021,23,1,20,0,1,N,Y,N,I,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2569
1385862,84776,FO1A,2021,23,1,20,0,1,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,5310
1391776,98844,FO1A,2021,23,1,20,0,0,N,Y,N,M,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,442
1391933,69867,FO1A,2021,23,1,20,0,0,N,Y,N,F,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,456
1391912,79936,FO1A,2021,23,1,21,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,961
1391940,123101,FO1A,2021,23,1,21,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,7
1402991,78326,FO1A,2021,24,1,21,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,1880
1403062,65881,FO1A,2021,24,1,21,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,5106
1402882,157072,FO1A,2021,24,1,22,0,1,N,Y,N,M,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,3,5,N,1,879
1402937,98888,FO1A,2021,24,1,22,0,0,N,Y,N,F,10,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,480
1402983,153122,FO1A,2021,24,1,22,0,0,N,Y,N,F,14,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2363
1403006,77440,FO1A,2021,24,1,22,0,1,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1164
1391810,66160,FO1A,2021,25,1,22,0,1,N,Y,N,M,10,8,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2569
1391852,14976,FO1A,2021,25,1,22,0,0,N,Y,N,M,11,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1682
1402886,155240,FO1A,2021,25,1,22,0,1,N,Y,N,F,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,610
1396794,84245,FO1A,2021,26,1,23,1,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1299
1391782,152493,FO1A,2021,26,1,24,0,0,N,Y,N,I,10,1,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,5,5,N,6,4287
1391794,113236,FO1A,2021,26,1,24,0,0,N,Y,N,F,15,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,698
1402897,48670,FO1A,2021,26,1,24,0,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2798
1385867,3398,FO1A,2021,27,1,24,0,0,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,3,6118
1391889,60306,FO1A,2021,27,1,24,1,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2606
1396743,129183,FO1A,2021,27,1,24,0,0,N,Y,N,F,10,90,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,,2931
1385877,2141,FO1A,2021,28,1,25,0,1,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1798
1391899,69784,FO1A,2021,28,1,25,0,0,N,Y,N,F,10,9,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,522
1391942,92994,FO1A,2021,28,1,25,0,1,N,Y,N,F,10,1,1,1,0,1,2,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,5547
1385765,2215,FO1A,2021,28,1,26,0,0,N,Y,N,F,31,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,5,3144
1385865,65621,FO1A,2021,28,1,26,0,0,N,Y,N,M,10,8,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,4,2177
1391897,168566,FO1A,2021,28,1,26,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,3,1263
1391928,3556,FO1A,2021,28,1,26,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,5157
1396851,189814,FO1A,2021,28,1,26,1,1,N,Y,N,F,34,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,5,5,N,1,1682
1402911,84101,FO1A,2021,28,1,26,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1445
1402948,161719,FO1A,2021,28,1,26,0,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1770
1396749,7423,FO1A,2021,29,1,26,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,6044
1396750,13631,FO1A,2021,29,1,27,0,0,N,Y,N,F,10,9,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,1767
1396867,17981,FO1A,2021,29,1,27,0,0,N,Y,N,F,10,1,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,492
1403042,175216,FO1A,2021,29,1,27,1,0,N,Y,N,F,14,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,3569
1388862,161792,FO1A,2021,30,1,27,1,0,N,Y,N,F,14,1,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,2816
1396788,7209,FO1A,2021,30,1,27,0,1,N,Y,N,F,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3276
1403018,7307,FO1A,2021,30,1,27,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,78
1396775,85198,FO1A,2021,30,1,28,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,4221
1402884,170227,FO1A,2021,30,1,28,0,0,N,Y,N,M,11,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1828
1403030,1351,FO1A,2021,30,1,28,1,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,372
1403035,158261,FO1A,2021,30,1,28,0,1,N,Y,N,F,33,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,3,5,N,1,1770
1385878,156627,FO1A,2021,31,1,28,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1307
1391623,144651,FO1A,2021,31,1,28,0,1,N,Y,N,F,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1167
1391826,13651,FO1A,2021,31,1,28,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,2,2409
1391914,179620,FO1A,2021,31,1,28,0,0,N,Y,N,F,10,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,1833
1396762,163748,FO1A,2021,31,1,28,0,0,N,Y,N,F,10,1,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,960
1402960,135177,FO1A,2021,31,1,28,0,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2032
1391624,133375,FO1A,2021,31,1,29,1,1,N,Y,N,F,11,9,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,1957
1391800,152490,FO1A,2021,31,1,29,0,0,N,Y,N,M,31,99,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,5,442
1391883,149507,FO1A,2021,31,1,29,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,480
1391936,163000,FO1A,2021,31,1,29,0,0,N,Y,N,M,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3523
1391939,114011,FO1A,2021,31,1,29,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,1,1062
1396763,1428,FO1A,2021,31,1,29,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,328
1385900,172694,FO1A,2021,32,1,29,0,0,N,Y,N,M,10,8,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,11,5,N,6,5387
1391625,159332,FO1A,2021,32,1,29,1,1,N,Y,N,F,33,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,480
1403055,70477,FO1A,2021,32,1,29,0,0,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,845
1385769,170407,FO1A,2021,32,1,30,0,1,N,Y,N,F,10,99,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3213
1391840,94625,FO1A,2021,32,1,30,0,0,N,Y,N,I,34,1,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,5,5,N,6,610
1391860,153853,FO1A,2021,32,1,30,0,1,N,Y,N,F,33,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,1030
1402925,7862,FO1A,2021,32,1,30,0,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2690
1403000,539,FO1A,2021,32,1,30,0,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2497
1403047,161202,FO1A,2021,32,1,30,1,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3534
1396770,82364,FO1A,2021,33,1,30,0,1,N,Y,N,F,33,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,3893
1402963,12945,FO1A,2021,33,1,30,0,1,N,Y,N,M,22,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,4225
1391808,94118,FO1A,2021,33,1,31,0,0,N,Y,N,F,10,2,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,3893
1403016,164096,FO1A,2021,33,1,31,0,1,N,Y,N,F,33,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,4,5,N,1,1770
1391787,150471,FO1A,2021,34,1,31,0,0,N,Y,N,M,10,2,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2735
1391895,119575,FO1A,2021,34,1,31,1,1,N,Y,N,F,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,3320
1396789,24620,FO1A,2021,34,1,31,0,0,N,Y,N,M,10,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,800
1396871,167220,FO1A,2021,34,1,31,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,698
1402869,153731,FO1A,2021,34,1,31,1,1,N,Y,N,F,33,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,3,5,N,1,1790
1385965,53533,FO1A,2021,34,1,32,0,0,N,Y,N,F,31,9,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,4,148
1391618,161761,FO1A,2021,34,1,32,0,1,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2257
1391812,123506,FO1A,2021,35,1,32,0,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,2,5,N,1,2972
1391887,43295,FO1A,2021,35,1,32,0,1,N,Y,N,F,10,99,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,4,5,N,6,2140
1402866,173836,FO1A,2021,35,1,32,1,0,N,Y,N,F,10,1,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,6076
1391617,78380,FO1A,2021,35,1,33,0,0,N,Y,N,F,31,1,1,1,0,1,4,12,40,10,"Completed, student assessed and successful",Y,1,5,N,6,148
1396748,152202,FO1A,2021,35,1,33,0,0,N,Y,N,F,10,1,1,1,0,1,1,12,40,10,"Completed, student assessed and successful",Y,1,5,N,1,2816
1391866,158433,FO1A,2021,36,1,33,0,1,N,Y,N,F,10,9,1,1,0,1,3,12,40,10,"Completed, student assessed and successful",Y,3,5,N,1,2859
